sex,year,age,mu,sigma,nu,tau
women,26,21,20.7512918400522,0.150958539534753,-1.7898475432829,1.60207357898518
women,27,21,20.7118460510313,0.150706563558553,-1.78235561662447,1.58159740132156
women,28,21,20.6724752438614,0.150455008173945,-1.77486368996602,1.56138293064642
women,29,21,20.6331792760106,0.150203872678889,-1.76737176330759,1.54142682207049
women,30,21,20.5939580052181,0.149953156372518,-1.75987983664916,1.52172577345561
women,31,21,20.5548112894936,0.149702858555132,-1.75238790999072,1.50227652486846
women,32,21,20.5157389871165,0.149452978528201,-1.74489598333229,1.48307585804105
women,33,21,20.4767409566357,0.14920351559436,-1.73740405667384,1.4641205958382
women,34,21,20.437817056869,0.148954469057408,-1.72991213001541,1.44540760173195
women,35,21,20.3989671469026,0.148705838222307,-1.72242020335698,1.42693377928231
women,36,21,20.3601910860904,0.148457622395177,-1.71492827669855,1.40869607162514
women,37,21,20.3214887340538,0.148209820883301,-1.70743635004012,1.39069146096618
women,38,21,20.2828599506811,0.147962432995112,-1.69994442338168,1.37291696808172
women,39,21,20.2443045961267,0.147715458040202,-1.69245249672325,1.35536965182572
women,40,21,20.205822530811,0.147468895329312,-1.68496057006482,1.33804660864299
women,41,21,20.1674136154197,0.147222744174337,-1.67746864340638,1.32094497208885
women,42,21,20.1290777109034,0.146977003888318,-1.66997671674795,1.3040619123548
women,43,21,20.0908146784767,0.146731673785444,-1.66248479008951,1.2873946358002
women,44,21,20.0526243796186,0.146486753181048,-1.65499286343108,1.27094038449013
women,45,21,20.0145066760707,0.146242241391606,-1.64750093677263,1.25469643573893
women,46,21,19.976461429838,0.145998137734734,-1.6400090101142,1.2386601016597
women,47,21,19.9384885031875,0.14575444152919,-1.63251708345577,1.22282872871957
women,48,21,19.9005877586481,0.145511152094865,-1.62502515679733,1.20719969730062
women,49,21,19.86275905901,0.145268268752789,-1.6175332301389,1.19177042126634
women,50,21,19.8250022673242,0.145025790825122,-1.61004130348047,1.17653834753376
men,-1,21,24.4142745062338,0.126117231194855,-0.958979611876278,1.4423966917301
men,0,21,24.4278529454503,0.125733370806579,-0.962787308658895,1.41994715851457
men,1,21,24.4414389365607,0.125350678766167,-0.96659500544152,1.39784703094073
men,2,21,24.4550324837652,0.124969151517544,-0.970402702224159,1.3760908708419
men,3,21,24.4686335912662,0.124588785515455,-0.97421039900677,1.35467332469134
men,4,21,24.4822422632686,0.12420957722544,-0.978018095789398,1.33358912228491
men,5,21,24.4958585039793,0.123831523123795,-0.981825792572009,1.31283307544408
men,6,21,24.509482317608,0.12345461969754,-0.985633489354633,1.29240007673951
men,7,21,24.5231137083664,0.123078863444389,-0.989441186137251,1.27228509823405
men,8,21,24.5367526804687,0.122704250872715,-0.993248882919876,1.25248319024566
men,9,21,24.5503992381314,0.122330778501518,-0.997056579702518,1.23298948012937
men,10,21,24.5640533855734,0.121958442860394,-1.00086427648513,1.21379917107828
men,11,21,24.5777151270157,0.121587240489502,-1.00467197326775,1.19490754094331
men,12,21,24.5913844666821,0.12121716793953,-1.00847967005036,1.17630994107105
men,13,21,24.6050614087982,0.120848221771666,-1.01228736683299,1.15800179516
men,14,21,24.6187459575925,0.120480398557564,-1.01609506361561,1.13997859813444
men,15,21,24.6324381172955,0.120113694879313,-1.01990276039823,1.12223591503586
men,16,21,24.6461378921401,0.119748107329406,-1.02371045718087,1.1047693799317
men,17,21,24.6598452863617,0.119383632510705,-1.02751815396348,1.08757469484094
men,18,21,24.6735603041978,0.119020267036414,-1.03132585074611,1.07064762867658
men,19,21,24.6872829498885,0.118658007530045,-1.03513354752872,1.05398401620442
men,20,21,24.7010132276762,0.118296850625385,-1.03894124431135,1.03757975701827
men,21,21,24.7147511418056,0.11793679296647,-1.04274894109396,1.02143081453075
men,22,21,24.7284966965238,0.117577831207548,-1.0465566378766,1.00553321498022
men,23,21,24.7422498960803,0.11721996201305,-1.05036433465923,0.989883046452782
men,24,21,24.7560107447267,0.116863182057561,-1.05417203144184,0.97447645791979
men,25,21,24.7697792467174,0.116507488025788,-1.05797972822447,0.959309658290241
men,26,21,24.7835554063089,0.116152876612526,-1.06178742500708,0.944378915477786
men,27,21,24.79733922776,0.115799344522634,-1.0655951217897,0.929680555482514
men,28,21,24.8111307153321,0.115446888470995,-1.06940281857231,0.915210961486783
men,29,21,24.8249298732889,0.115095505182495,-1.07321051535495,0.900966572965299
men,30,21,24.8387367058963,0.114745191391988,-1.07701821213758,0.886943884808977
men,31,21,24.8525512174227,0.114395943844264,-1.0808259089202,0.87313944646238
men,32,21,24.866373412139,0.114047759294023,-1.08463360570282,0.859549861074735
men,33,21,24.8802032943181,0.11370063450584,-1.08844130248543,0.846171784663974
men,34,21,24.8940408682358,0.113354566254142,-1.09224899926806,0.833001925293976
men,35,21,24.9078861381698,0.113009551323169,-1.09605669605069,0.820037042264439
men,36,21,24.9217391084005,0.112665586506952,-1.09986439283331,0.807273945313499
men,37,21,24.9355997832105,0.112322668609277,-1.10367208961594,0.794709493832683
men,38,21,24.9494681668849,0.111980794443661,-1.10747978639855,0.782340596094095
men,39,21,24.9633442637111,0.111639960833318,-1.11128748318118,0.770164208489667
men,40,21,24.9772280779787,0.111300164611132,-1.11509517996379,0.758177334782159
men,41,21,24.9911196139802,0.110961402619625,-1.11890287674642,0.74637702536796
men,42,21,25.0050188760101,0.110623671710933,-1.12271057352904,0.734760376551194
men,43,21,25.0189258683653,0.110286968746769,-1.12651827031167,0.72332452982927
men,44,21,25.0328405953452,0.1099512905984,-1.13032596709429,0.712066671189486
men,45,21,25.0467630612515,0.109616634146616,-1.1341336638769,0.700984030416537
men,46,21,25.0606932703884,0.109282996281699,-1.13794136065953,0.690073880410926
men,47,21,25.0746312270624,0.108950373903399,-1.14174905744216,0.679333536517822
men,48,21,25.0885769355824,0.1086187639209,-1.14555675422478,0.668760355866549
men,49,21,25.1025304002599,0.108288163252794,-1.14936445100741,0.658351736720155
men,50,21,25.1164916254085,0.107958568827051,-1.15317214779003,0.648105117835262
women,-1,22,22.0017660671967,0.15845042632144,-1.96528121849132,2.27511605141241
women,0,22,21.9594920920107,0.158212194999583,-1.95873711839181,2.2472148014408
women,1,22,21.9172993416216,0.157974321860182,-1.95219301829228,2.21965572291554
women,2,22,21.8751876599648,0.157736806364705,-1.94564891819276,2.19243461956234
women,3,22,21.8331568912756,0.157499647975433,-1.93910481809324,2.16554734656857
women,4,22,21.7912068800886,0.157262846155456,-1.93256071799371,2.13898980995214
women,5,22,21.7493374712372,0.157026400368667,-1.9260166178942,2.11275796593822
women,6,22,21.7075485098529,0.156790310079769,-1.91947251779467,2.0868478203434
women,7,22,21.6658398413647,0.156554574754268,-1.91292841769515,2.06125542796763
women,8,22,21.6242113114985,0.156319193858474,-1.90638431759561,2.03597689199345
women,9,22,21.582662766277,0.1560841668595,-1.8998402174961,2.01100836339259
women,10,22,21.5411940520183,0.155849493225259,-1.89329611739658,1.98634604034001
women,11,22,21.499805015336,0.155615172424465,-1.88675201729705,1.96198616763492
women,12,22,21.4584955031385,0.155381203926631,-1.88020791719753,1.9379250361291
women,13,22,21.4172653626281,0.155147587202066,-1.87366381709801,1.914158982162
women,14,22,21.3761144413009,0.154914321721876,-1.86711971699848,1.89068438700297
women,15,22,21.335042586946,0.154681406957965,-1.86057561689896,1.86749767630023
women,16,22,21.2940496476449,0.154448842383026,-1.85403151679943,1.84459531953671
women,17,22,21.2531354717709,0.154216627470549,-1.84748741669992,1.8219738294923
women,18,22,21.2122999079888,0.153984761694814,-1.84094331660039,1.79962976171306
women,19,22,21.171542805254,0.15375324453089,-1.83439921650087,1.7775597139866
women,20,22,21.1308640128124,0.153522075454638,-1.82785511640134,1.7557603258241
women,21,22,21.0902633801992,0.153291253942707,-1.82131101630182,1.73422827794873
women,22,22,21.0497407572391,0.153060779472529,-1.81476691620231,1.71296029179
women,23,22,21.0092959940449,0.152830651522326,-1.80822281610278,1.69195312898482
women,24,22,20.9689289410177,0.152600869571102,-1.80167871600325,1.67120359088421
women,25,22,20.928639448846,0.152371433098645,-1.79513461590373,1.65070851806638
women,26,22,20.8884273685051,0.152142341585526,-1.78859051580421,1.63046478985556
women,27,22,20.8482925512568,0.151913594513096,-1.78204641570469,1.61046932384693
women,28,22,20.8082348486483,0.151685191363486,-1.77550231560516,1.59071907543723
women,29,22,20.7682541125125,0.151457131619605,-1.76895821550564,1.57121103736117
women,30,22,20.7283501949667,0.151229414765142,-1.76241411540612,1.55194223923355
women,31,22,20.6885229484125,0.151002040284558,-1.7558700153066,1.53290974709694
women,32,22,20.6487722255349,0.150775007663092,-1.74932591520706,1.514110662975
women,33,22,20.6090978793022,0.150548316386757,-1.74278181510755,1.49554212443114
women,34,22,20.5694997629649,0.150321965942339,-1.73623771500803,1.47720130413281
women,35,22,20.5299777300558,0.150095955817393,-1.7296936149085,1.45908540942078
women,36,22,20.4905316343889,0.149870285500248,-1.72314951480898,1.44119168188414
women,37,22,20.4511613300591,0.14964495448,-1.71660541470946,1.42351739694016
women,38,22,20.4118666714417,0.149419962246513,-1.71006131460994,1.40605986341948
women,39,22,20.3726475131918,0.14919530829042,-1.70351721451042,1.3888164231563
women,40,22,20.3335037102438,0.148970992103117,-1.69697311441088,1.37178445058368
women,41,22,20.2944351178106,0.148747013176768,-1.69042901431136,1.35496135233373
women,42,22,20.2554415913836,0.148523371004298,-1.68388491421184,1.33834456684279
women,43,22,20.2165229867316,0.148300065079395,-1.67734081411232,1.32193156396125
women,44,22,20.1776791599008,0.148077094896508,-1.67079671401278,1.30571984456849
women,45,22,20.1389099672137,0.147854459950848,-1.66425261391326,1.28970694019221
women,46,22,20.1002152652691,0.147632159738382,-1.65770851381374,1.27389041263262
women,47,22,20.0615949109412,0.147410193755838,-1.65116441371423,1.25826785359118
women,48,22,20.0230487613792,0.147188561500697,-1.6446203136147,1.24283688430391
women,49,22,19.9845766740068,0.146967262471198,-1.63807621351517,1.22759515517919
women,50,22,19.9461785065216,0.146746296166335,-1.63153211341566,1.21254034543999
men,-1,22,24.5224059000874,0.126582613048388,-0.957449212142843,1.4539594339056
men,0,22,24.535383915016,0.126220813638567,-0.962206137753945,1.4321457610978
men,1,22,24.5483687983112,0.125860048326635,-0.966963063365026,1.41065935761421
men,2,22,24.5613605536078,0.125500314156925,-0.971719988976115,1.38949531345129
men,3,22,24.5743591845428,0.125141608182218,-0.976476914587203,1.36864879227003
men,4,22,24.587364694755,0.124783927463721,-0.981233840198288,1.34811503029074
men,5,22,24.600377087885,0.124427269071037,-0.985990765809397,1.32788933520443
men,6,22,24.6133963675755,0.124071630082147,-0.990747691420486,1.30796708510058
men,7,22,24.6264225374711,0.123717007583383,-0.995504617031574,1.28834372741092
men,8,22,24.6394556012183,0.123363398669405,-1.00026154264265,1.26901477786917
men,9,22,24.6524955624656,0.123010800443177,-1.00501846825375,1.24997581948617
men,10,22,24.6655424248633,0.122659210015943,-1.00977539386484,1.23122250154064
men,11,22,24.6785961920637,0.122308624507206,-1.01453231947593,1.21275053858492
men,12,22,24.691656867721,0.121959041044698,-1.01928924508703,1.19455570946571
men,13,22,24.7047244554915,0.121610456764363,-1.02404617069812,1.17663385635941
men,14,22,24.7177989590332,0.121262868810331,-1.02880309630921,1.15898088382203
men,15,22,24.7308803820062,0.120916274334895,-1.0335600219203,1.14159275785328
men,16,22,24.7439687280724,0.120570670498486,-1.03831694753138,1.12446550497479
men,17,22,24.7570640008958,0.120226054469653,-1.04307387314248,1.10759521132204
men,18,22,24.7701662041422,0.119882423425035,-1.04783079875357,1.09097802174999
men,19,22,24.7832753414794,0.119539774549343,-1.05258772436467,1.07461013895217
men,20,22,24.7963914165772,0.119198105035335,-1.05734464997575,1.05848782259284
men,21,22,24.8095144331072,0.118857412083791,-1.06210157558685,1.04260738845236
men,22,22,24.822644394743,0.118517692903492,-1.06685850119794,1.02696520758517
men,23,22,24.8357813051602,0.118178944711199,-1.07161542680903,1.01155770549064
men,24,22,24.8489251680363,0.117841164731626,-1.07637235242011,0.996381361296141
men,25,22,24.8620759870508,0.117504350197419,-1.08112927803121,0.981432706952528
men,26,22,24.8752337658851,0.117168498349135,-1.08588620364231,0.966708326441556
men,27,22,24.8883985082225,0.116833606435218,-1.0906431292534,0.952204854995359
men,28,22,24.9015702177483,0.116499671711976,-1.09540005486448,0.93791897832748
men,29,22,24.9147488981499,0.116166691443559,-1.10015698047557,0.92384743187552
men,30,22,24.9279345531162,0.115834662901937,-1.10491390608666,0.909987000055134
men,31,22,24.9411271863387,0.115503583366877,-1.10967083169775,0.896334515525197
men,32,22,24.9543268015103,0.11517345012592,-1.11442775730883,0.88288685846403
men,33,22,24.967533402326,0.114844260474362,-1.11918468291994,0.869640955856477
men,34,22,24.980746992483,0.114516011715229,-1.12394160853103,0.856593780791657
men,35,22,24.9939675756802,0.114188701159253,-1.12869853414212,0.843742351771248
men,36,22,25.0071951556186,0.113862326124857,-1.1334554597532,0.831083732028206
men,37,22,25.020429736001,0.113536883938124,-1.13821238536429,0.818615028855611
men,38,22,25.0336713205322,0.113212371932782,-1.14296931097539,0.806333392945711
men,39,22,25.0469199129191,0.112888787450179,-1.14772623658648,0.794236017738696
men,40,22,25.0601755168705,0.112566127839263,-1.15248316219757,0.782320138781482
men,41,22,25.0734381360971,0.112244390456558,-1.15724008780866,0.770583033095873
men,42,22,25.0867077743117,0.111923572666144,-1.16199701341976,0.759022018556401
men,43,22,25.0999844352287,0.111603671839637,-1.16675393903085,0.747634453277332
men,44,22,25.113268122565,0.111284685356161,-1.17151086464193,0.736417735009051
men,45,22,25.1265588400391,0.110966610602334,-1.17626779025302,0.725369300543309
men,46,22,25.1398565913715,0.110649444972246,-1.18102471586412,0.714486625127552
men,47,22,25.1531613802848,0.110333185867429,-1.18578164147522,0.703767221887935
men,48,22,25.1664732105035,0.110017830696847,-1.1905385670863,0.693208641261038
men,49,22,25.1797920857542,0.109703376876868,-1.19529549269739,0.682808470434134
men,50,22,25.1931180097651,0.109389821831245,-1.20005241830847,0.672564332793756
women,-1,23,22.1594546521699,0.158979138748152,-1.93843287392203,2.28290969841192
women,0,23,22.116423291094,0.158766454376252,-1.93283660038142,2.25609463630034
women,1,23,22.0734754924552,0.158554054536289,-1.9272403268408,2.22959454396462
women,2,23,22.030611093984,0.15834193884761,-1.9216440533002,2.20340572176913
women,3,23,21.9878299337258,0.158130106930074,-1.91604777975957,2.17752451353413
women,4,23,21.9451318500407,0.157918558404049,-1.91045150621896,2.15194730602541
women,5,23,21.9025166816027,0.157707292890411,-1.90485523267836,2.12667052844983
women,6,23,21.8599842673989,0.157496310010541,-1.89925895913775,2.1016906519567
women,7,23,21.8175344467291,0.157285609386328,-1.89366268559714,2.07700418914533
women,8,23,21.7751670592054,0.157075190640167,-1.88806641205653,2.05260769357799
women,9,23,21.732881944751,0.156865053394957,-1.88247013851592,2.0284977592988
women,10,23,21.6906789436003,0.156655197274104,-1.8768738649753,2.00467102035829
women,11,23,21.6485578962977,0.156445621901515,-1.87127759143469,1.9811241503434
women,12,23,21.6065186436974,0.156236326901601,-1.86568131789409,1.95785386191318
women,13,23,21.5645610269625,0.156027311899277,-1.86008504435346,1.9348569063397
women,14,23,21.5226848875646,0.155818576519957,-1.85448877081285,1.91213007305469
women,15,23,21.4808900672833,0.15561012038956,-1.84889249727224,1.88967018920118
women,16,23,21.4391764082052,0.155401943134501,-1.84329622373164,1.86747411919057
women,17,23,21.3975437527237,0.155194044381697,-1.83769995019102,1.84553876426491
women,18,23,21.3559919435382,0.154986423758565,-1.83210367665041,1.82386106206428
women,19,23,21.3145208236537,0.15477908089302,-1.8265074031098,1.80243798619923
women,20,23,21.2731302363798,0.154572015413472,-1.82091112956919,1.78126654582826
women,21,23,21.2318200253306,0.154365226948833,-1.81531485602858,1.76034378524035
women,22,23,21.1905900344238,0.154158715128507,-1.80971858248798,1.73966678344225
women,23,23,21.1494401078802,0.153952479582396,-1.80412230894735,1.71923265375068
women,24,23,21.1083700902231,0.153746519940897,-1.79852603540674,1.69903854338939
women,25,23,21.0673798262778,0.153540835834901,-1.79292976186613,1.67908163309079
women,26,23,21.0264691611709,0.153335426895794,-1.78733348832552,1.6593591367025
women,27,23,20.9856379403296,0.153130292755453,-1.78173721478491,1.63986830079818
women,28,23,20.9448860094814,0.152925433046248,-1.77614094124429,1.62060640429333
women,29,23,20.9042132146534,0.152720847401044,-1.77054466770369,1.60157075806529
women,30,23,20.8636194021717,0.152516535453192,-1.76494839416308,1.5827587045778
women,31,23,20.8231044186607,0.152312496836537,-1.75935212062247,1.56416761751007
women,32,23,20.7826681110427,0.152108731185413,-1.75375584708186,1.5457949013901
women,33,23,20.7423103265374,0.151905238134643,-1.74815957354124,1.52763799123224
women,34,23,20.7020309126611,0.151702017319539,-1.74256330000063,1.50969435217923
women,35,23,20.6618297172259,0.151499068375901,-1.73696702646001,1.49196147914822
women,36,23,20.62170658834,0.151296390940015,-1.7313707529194,1.47443689648107
women,37,23,20.5816613744061,0.151093984648654,-1.72577447937879,1.45711815759873
women,38,23,20.5416939241216,0.150891849139078,-1.72017820583818,1.44000284465966
women,39,23,20.5018040864773,0.150689984049032,-1.71458193229757,1.42308856822233
women,40,23,20.4619917107578,0.150488389016744,-1.70898565875697,1.40637296691156
women,41,23,20.4222566465399,0.150287063680928,-1.70338938521636,1.38985370708886
women,42,23,20.3825987436927,0.150086007680781,-1.69779311167574,1.37352848252675
women,43,23,20.3430178523769,0.149885220655981,-1.69219683813513,1.35739501408661
women,44,23,20.303513823044,0.14968470224669,-1.68660056459451,1.34145104940066
women,45,23,20.2640865064361,0.14948445209355,-1.6810042910539,1.32569436255739
women,46,23,20.2247357535851,0.149284469837685,-1.67540801751329,1.31012275379088
women,47,23,20.185461415812,0.1490847551207,-1.66981174397268,1.29473404917363
women,48,23,20.1462633447267,0.148885307584675,-1.66421547043207,1.27952610031313
women,49,23,20.1071413922271,0.148686126872174,-1.65861919689146,1.26449678405188
women,50,23,20.068095410499,0.148487212626236,-1.65302292335085,1.24964400217101
men,-1,23,24.6310162104179,0.127049712195169,-0.955918812409415,1.46561486695276
men,0,23,24.6433882339768,0.126710146187763,-0.961624966848974,1.44444916047158
men,1,23,24.6557664719349,0.12637148773907,-0.967331121288525,1.42358911896485
men,2,23,24.6681509274136,0.126033734423457,-0.973037275728099,1.40303032816569
men,3,23,24.680541603536,0.125696883821772,-0.978743430167643,1.38276843755599
men,4,23,24.6929385034266,0.125360933521332,-0.984449584607205,1.36279915944571
men,5,23,24.7053416302117,0.125025881115898,-0.990155739046764,1.34311826806556
men,6,23,24.7177509870189,0.124691724205666,-0.995861893486323,1.32372159867281
men,7,23,24.7301665769775,0.124358460397243,-1.00156804792588,1.30460504666992
men,8,23,24.7425884032186,0.124026087303635,-1.00727420236544,1.28576456673601
men,9,23,24.7550164688744,0.123694602544226,-1.01298035680502,1.26719617197074
men,10,23,24.767450777079,0.123364003744764,-1.01868651124457,1.2488959330507
men,11,23,24.779891330968,0.123034288537342,-1.02439266568413,1.23085997739787
men,12,23,24.7923381336787,0.122705454560382,-1.03009882012369,1.21308448836016
men,13,23,24.8047911883496,0.122377499458618,-1.03580497456323,1.1955657044037
men,14,23,24.8172504981212,0.122050420883077,-1.04151112900279,1.17829991831695
men,15,23,24.8297160661354,0.121724216491068,-1.04721728344235,1.16128347642609
men,16,23,24.8421878955357,0.121398883946158,-1.05292343788193,1.1445127778219
men,17,23,24.854665989467,0.121074420918159,-1.05862959232148,1.1279842735978
men,18,23,24.8671503510761,0.120750825083112,-1.06433574676104,1.11169446609878
men,19,23,24.8796409835111,0.120428094123269,-1.0700419012006,1.09563990818132
men,20,23,24.8921378899219,0.120106225727076,-1.07574805564016,1.07981720248385
men,21,23,24.9046410734599,0.119785217589157,-1.08145421007972,1.0642230007079
men,22,23,24.917150537278,0.119465067410299,-1.08716036451929,1.0488540029095
men,23,23,24.9296662845307,0.119145772897433,-1.09286651895883,1.03370695680088
men,24,23,24.9421883183742,0.118827331763619,-1.09857267339839,1.0187786570623
men,25,23,24.9547166419663,0.118509741728029,-1.10427882783796,1.00406594466365
men,26,23,24.9672512584661,0.118193000515931,-1.10998498227751,0.989565706196041
men,27,23,24.9797921710347,0.117877105858673,-1.11569113671707,0.975274873212926
men,28,23,24.9923393828345,0.117562055493666,-1.12139729115663,0.961190421580821
men,29,23,25.0048928970296,0.117247847164369,-1.1271034455962,0.947309370839302
men,30,23,25.0174527167856,0.116934478620271,-1.13280960003576,0.93362878357033
men,31,23,25.0300188452697,0.116621947616878,-1.13851575447532,0.920145764776646
men,32,23,25.0425912856509,0.116310251915691,-1.14422190891488,0.906857461269149
men,33,23,25.0551700410995,0.115999389284197,-1.14992806335442,0.893761061063142
men,34,23,25.0677551147876,0.11568935749585,-1.15563421779398,0.880853792783238
men,35,23,25.0803465098887,0.115380154330053,-1.16134037223354,0.868132925076947
men,36,23,25.0929442295782,0.115071777572145,-1.16704652667311,0.855595766036648
men,37,23,25.1055482770328,0.114764225013385,-1.17275268111267,0.843239662629941
men,38,23,25.1181586554308,0.114457494450934,-1.17845883555223,0.83106200013828
men,39,23,25.1307753679524,0.11415158368784,-1.18416498999179,0.819060201603604
men,40,23,25.143398417779,0.113846490533024,-1.18987114443135,0.807231727283069
men,41,23,25.156027808094,0.113542212801263,-1.19557729887091,0.795574074111545
men,42,23,25.168663542082,0.113238748313175,-1.20128345331046,0.784084775171989
men,43,23,25.1813056229295,0.112936094895201,-1.20698960775003,0.77276139917338
men,44,23,25.1939540538245,0.112634250379593,-1.21269576218958,0.761601549936252
men,45,23,25.2066088379565,0.112333212604396,-1.21840191662914,0.750602865885591
men,46,23,25.2192699785168,0.112032979413433,-1.2241080710687,0.739763019551134
men,47,23,25.2319374786982,0.111733548656291,-1.22981422550826,0.72907971707482
men,48,23,25.244611341695,0.111434918188303,-1.23552037994782,0.718550697725367
men,49,23,25.2572915707032,0.111137085870535,-1.24122653438738,0.708173733419922
men,50,23,25.2699781689206,0.110840049569768,-1.24693268882694,0.697946628252513
women,-1,24,22.3182734050468,0.159509615365953,-1.91158452935271,2.29073004336098
women,0,24,22.2744759824751,0.159322655470857,-1.90693608237102,2.2650095596913
women,1,24,22.2307645080496,0.159135914709901,-1.90228763538931,2.23957786748443
women,2,24,22.1871388131054,0.15894939282624,-1.89763918840762,2.21443172416887
women,3,24,22.1435987293088,0.158763089563329,-1.89299074142592,2.18956792358083
women,4,24,22.1001440886561,0.158577004664925,-1.88834229444421,2.16498329555564
women,5,24,22.0567747234737,0.158391137875085,-1.88369384746253,2.14067470552345
women,6,24,22.0134904664167,0.158205488938165,-1.87904540048082,2.11663905410955
women,7,24,21.9702911504689,0.158020057598822,-1.87439695349912,2.09287327673929
women,8,24,21.9271766089417,0.157834843602011,-1.86974850651741,2.06937434324727
women,9,24,21.8841466754734,0.157649846692987,-1.86510005953573,2.04613925749098
women,10,24,21.8412011840293,0.157465066617304,-1.86045161255403,2.02316505696887
women,11,24,21.7983399689,0.157280503120812,-1.85580316557232,2.00044881244251
women,12,24,21.7555628647015,0.157096155949661,-1.85115471859063,1.9779876275632
women,13,24,21.7128697063744,0.156912024850298,-1.84650627160892,1.95577863850268
women,14,24,21.6702603291831,0.156728109569467,-1.84185782462722,1.93381901358793
women,15,24,21.6277345687155,0.156544409854209,-1.83720937764551,1.91210595294018
women,16,24,21.5852922608818,0.156360925451861,-1.83256093066382,1.89063668811788
women,17,24,21.5429332419145,0.156177656110057,-1.82791248368212,1.86940848176374
women,18,24,21.5006573483674,0.155994601576726,-1.82326403670042,1.84841862725577
women,19,24,21.4584644171148,0.155811761600093,-1.81861558971873,1.82766444836206
women,20,24,21.4163542853516,0.155629135928677,-1.81396714273702,1.80714329889967
women,21,24,21.3743267905917,0.155446724311294,-1.80931869575533,1.7868525623972
women,22,24,21.3323817706683,0.155264526497052,-1.80467024877362,1.76678965176114
women,23,24,21.2905190637325,0.155082542235355,-1.80002180179193,1.74695200894608
women,24,24,21.2487385082531,0.154900771275899,-1.79537335481021,1.72733710462853
women,25,24,21.207039943016,0.154719213368675,-1.79072490782852,1.70794243788444
women,26,24,21.1654232071233,0.154537868263966,-1.78607646084683,1.68876553587031
women,27,24,21.1238881399931,0.154356735712347,-1.78142801386512,1.66980395350786
women,28,24,21.0824345813583,0.154175815464688,-1.77677956688343,1.65105527317241
women,29,24,21.0410623712666,0.153995107272147,-1.77213111990173,1.63251710438448
women,30,24,20.9997713500794,0.153814610886179,-1.76748267292003,1.6141870835051
women,31,24,20.9585613584713,0.153634326058524,-1.76283422593832,1.59606287343441
women,32,24,20.91743223743,0.153454252541219,-1.75818577895662,1.57814216331365
women,33,24,20.8763838282547,0.153274390086587,-1.75353733197493,1.56042266823058
women,34,24,20.8354159725564,0.153094738447244,-1.74888888499323,1.54290212892811
women,35,24,20.7945285122567,0.152915297376095,-1.74424043801153,1.52557831151625
women,36,24,20.7537212895877,0.152736066626335,-1.73959199102982,1.5084490071873
women,37,24,20.7129941470907,0.152557045951448,-1.73494354404813,1.49151203193422
women,38,24,20.6723469276163,0.152378235105207,-1.73029509706642,1.47476522627211
women,39,24,20.6317794743235,0.152199633841673,-1.72564665008473,1.45820645496297
women,40,24,20.5912916306789,0.152021241915197,-1.72099820310302,1.44183360674342
women,41,24,20.5508832404563,0.151843059080416,-1.71634975612133,1.42564459405545
women,42,24,20.5105541477363,0.151665085092255,-1.71170130913963,1.40963735278036
women,43,24,20.4703041969053,0.151487319705927,-1.70705286215793,1.39380984197547
women,44,24,20.430133232655,0.151309762676932,-1.70240441517623,1.37816004361398
women,45,24,20.3900410999821,0.151132413761055,-1.69775596819453,1.36268596232765
women,46,24,20.3500276441874,0.15095527271437,-1.69310752121283,1.34738562515237
women,47,24,20.310092710875,0.150778339293233,-1.68845907423112,1.3322570812766
women,48,24,20.2702361459525,0.150601613254291,-1.68381062724943,1.31729840179269
women,49,24,20.2304577956295,0.15042509435447,-1.67916218026773,1.30250767945087
women,50,24,20.1907575064175,0.150248782350985,-1.67451373328603,1.28788302841611
men,-1,24,24.7401075583579,0.127518534972137,-0.954388412675973,1.4773637339131
men,0,24,24.7518679860083,0.127201375780218,-0.961043795944002,1.4568582569331
men,1,24,24.7636340040814,0.126885005414433,-0.967699179212025,1.4366373913704
men,2,24,24.7754056152346,0.126569421912845,-0.974354562480068,1.41669718688243
men,3,24,24.7871828221266,0.126254623318395,-0.981009945748098,1.39703374795645
men,4,24,24.7989656274175,0.125940607678892,-0.987665329016117,1.37764323314861
men,5,24,24.8107540337686,0.125627373047001,-0.994320712284153,1.35852185433341
men,6,24,24.8225480438422,0.12531491748023,-1.00097609555217,1.33966587596369
men,7,24,24.8343476603022,0.125003239040919,-1.0076314788202,1.32107161434086
men,8,24,24.8461528858136,0.124692335796224,-1.01428686208821,1.3027354368952
men,9,24,24.8579637230427,0.124382205818113,-1.02094224535627,1.28465376147629
men,10,24,24.8697801746572,0.124072847183347,-1.0275976286243,1.26682305565312
men,11,24,24.8816022433259,0.123764257973469,-1.03425301189231,1.24923983602404
men,12,24,24.8934299317189,0.123456436274797,-1.04090839516034,1.23190066753624
men,13,24,24.9052632425075,0.123149380178405,-1.04756377842836,1.21480216281464
men,14,24,24.9171021783644,0.122843087780117,-1.0542191616964,1.19794098150023
men,15,24,24.9289467419636,0.122537557180493,-1.06087454496441,1.18131382959736
men,16,24,24.9407969359802,0.122232786484817,-1.06752992823246,1.16491745883036
men,17,24,24.9526527630908,0.121928773803083,-1.07418531150048,1.14874866600885
men,18,24,24.964514225973,0.121625517249991,-1.08084069476851,1.13280429240205
men,19,24,24.9763813273059,0.121323014944924,-1.08749607803654,1.11708122312163
men,20,24,24.9882540697697,0.121021265011947,-1.09415146130456,1.10157638651321
